rowid,kepoi_name,koi_score,koi_period,koi_eccen,koi_ror,koi_srho,koi_prad,koi_sma,koi_teq,koi_insol,koi_dor,koi_count,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,Predict
2299,K00276.01,0.999,41.74598855,0,0.018741,3.78052,2.4,0.2384,584,27.58,70.36,1,5978,4.316,0,1.171,1.034,,0
2301,K02703.01,1,213.258526,0,0.039058,4.29671,2.72,0.6085,202,0.39,217.8,1,4477,4.649,-0.2,0.637,0.659,,0
2302,K00260.02,1,100.2830675,0,0.017719,0.42858,2.51,0.4312,475,12.07,61.1,3,6214,4.238,-0.16,1.297,1.059,,0
2303,K02704.01,1,4.871223664,0,0.079431,5.56558,1.56,0.0301,341,3.18,19.11,3,3157,5.112,0.26,0.18,0.153,,0
2304,K02704.02,0.939,2.984157711,0,0.046896,10.55546,0.92,0.0217,401,6.12,17.06,3,3157,5.112,0.26,0.18,0.153,,0
2305,K02705.01,1,2.8867624,0,0.029146,2.52148,1.24,0.0296,557,22.75,10.36,1,3483,4.875,0.1,0.389,0.415,,0
2311,K02845.01,1,1.574090323,0,0.013129,3.50756,0.93,0.0236,998,234.92,7.72,1,4313,4.662,0.36,0.65,0.731,,0
2314,K00271.03,1,14.4359459,0,0.009895,1.58394,1.46,0.1242,884,144.45,25.9,3,6075,4.264,0.32,1.352,1.225,,0
2319,K02924.01,0.999,2.279523364,0,0.010043,4.67079,0.87,0.031,1123,374.78,10.87,2,5017,4.516,-0.02,0.797,0.76,,0
2320,K02926.01,1,12.2854718,0,0.035947,3.78957,2.21,0.0882,434,8.39,31.15,5,3891,4.718,0.21,0.564,0.605,,0
2322,K02707.01,0.998,58.0337426,0,0.025518,3.03003,3.21,0.2838,486,13.17,81.4,3,5467,4.271,0.14,1.152,0.902,,0
2323,K02707.02,0.998,14.4252635,0,0.013363,2.39353,1.68,0.1122,773,84.28,29.75,3,5467,4.271,0.14,1.152,0.902,,0
2324,K02707.03,0.997,26.6757818,0,0.021384,4.49752,2.69,0.169,630,37.15,55.3,3,5467,4.271,0.14,1.152,0.902,,0
2325,K02708.01,0,0.868386354,0,0.019749,6.3299,1.52,0.0163,1389,880.33,6.319,1,4792,4.627,0.07,0.704,0.793,,0
2326,K02768.01,,11.8288843,0,0.012612,2.50636,1.18,0.1,730,67.13,26.47,3,5653,4.551,-0.04,0.857,0.952,,0
2327,K02768.02,,14.7512034,0,0.017404,8.85148,1.63,0.1159,678,49.97,46.7,3,5653,4.551,-0.04,0.857,0.952,,0
2330,K00041.02,1,6.88707073,0,0.008082,0.25585,1.3,0.072,1155,420.97,8.62,3,5788,4.122,0.1,1.474,1.05,,0
2335,K02852.01,0.998,0.675650404,0,0.012949,1.03448,1.36,0.0153,2085,4473.06,2.923,1,5966,4.493,-0.02,0.961,1.049,,0
2341,K00277.01,1,16.23191704,0,0.020452,0.35076,3.54,0.1259,926,174.1,16.968,2,5919,4.042,-0.2,1.585,1.009,,0
2344,K00260.03,1,21.86965714,0,0.01063,0.65917,1.51,0.1562,790,92,25.54,3,6214,4.238,-0.16,1.297,1.059,,0
2345,K02711.01,1,9.02436414,0,0.01334,2.90361,1.62,0.085,939,183.39,23.21,2,5885,4.348,0,1.111,1.004,,0
2346,K02711.02,0.992,17.3408735,0,0.011797,2.59392,1.43,0.1313,755,76.86,34.5,2,5885,4.348,0,1.111,1.004,,0
2355,K02856.01,0.918,25.8730914,0,0.024151,1.68678,2.88,0.1741,667,46.82,39.08,1,6036,4.382,0.02,1.093,1.048,,0
2356,K02857.01,1,20.2642023,0,0.015063,0.14522,2.12,0.1495,770,82.92,14.66,2,5937,4.251,0.1,1.291,1.084,,0
2358,K02857.02,0.931,7.44136102,0,0.009401,0.09956,1.33,0.0767,1075,315.02,6.63,2,5937,4.251,0.1,1.291,1.084,,0
2359,K02931.01,0.999,99.2532336,0,0.027854,0.1428,2.17,0.3869,300,1.93,42.1,1,5010,4.623,-0.16,0.715,0.798,,0
2363,K02936.01,0.73,6.4802138,0,0.011743,0.5535,1.26,0.0662,934,180.05,10.71,1,5496,4.417,0.14,0.983,0.92,,0
2366,K02714.01,0.982,14.3832267,0,0.013044,0.0819,1.84,0.1188,889,147.78,9.64,3,6115,4.249,-0.04,1.291,1.077,,0
2367,K02714.02,0.998,47.3186631,0,0.014906,0.34537,2.1,0.2627,598,30.22,34.45,3,6115,4.249,-0.04,1.291,1.077,,0
2368,K02715.01,1,11.12827427,0,0.073529,3.77092,4.04,0.0781,408,6.52,29.1,3,3640,4.744,0.21,0.503,0.513,,0
2369,K02778.01,1,2.21571296,0,0.017229,0.81054,1.7,0.0313,1283,638.56,5.95,1,5417,4.447,-0.08,0.901,0.83,,0
2371,K02780.01,0.996,3.35184041,0,0.017094,3.76628,1.88,0.0449,1294,661.69,13.08,1,6198,4.464,-0.16,1.005,1.072,,0
2374,K02859.01,1,3.4462125,0,0.008944,1.19812,0.7,0.0393,1015,251.24,9.09,5,5374,4.555,-0.68,0.721,0.68,,0
2375,K02859.02,0.829,2.005414293,0,0.008216,0.32148,0.65,0.0274,1216,516.85,4.09,5,5374,4.555,-0.68,0.721,0.68,,0
2379,K02946.01,0.997,15.1408916,0,0.019976,1.59423,1.93,0.1189,714,61.42,26.83,1,5926,4.532,-0.2,0.887,0.978,,0
2382,K02951.01,0.998,2.44358543,0,0.007015,3.0114,0.67,0.0337,1249,574.37,9.83,1,5561,4.486,-0.18,0.873,0.85,,0
2384,K02715.02,1,2.226496196,0,0.038292,4.23146,2.1,0.0267,697,55.76,10.35,3,3640,4.744,0.21,0.503,0.513,,0
2386,K02716.01,1,0.962864171,0,0.017264,0.66163,1.52,0.0183,1666,1828.67,3.19,2,5704,4.575,-0.3,0.804,0.897,,0
2387,K00261.01,1,16.23847733,0,0.025459,0.69363,2.76,0.1235,711,60.35,21.3,1,5683,4.422,0.04,0.993,0.951,,0
2388,K02785.01,1,4.76831033,0,0.014616,1.17951,1.78,0.0568,1219,522.81,11.23,1,6237,4.374,-0.08,1.116,1.069,,0
2389,K02786.01,0.996,44.616751,0,0.014887,0.40915,2.31,0.2638,693,54.56,35,1,6763,4.22,-0.32,1.424,1.235,,0
2391,K02789.01,1,3.40165617,0,0.013564,0.36733,1.34,0.044,1236,552.42,6.08,1,6177,4.516,-0.4,0.906,0.982,,0
2392,K02790.01,1,14.00948631,0,0.011757,2.79544,0.98,0.104,617,34.32,30.72,1,5153,4.551,-0.18,0.767,0.763,,0
2395,K02865.01,0.982,1.311558909,0,0.010897,1.53669,1.15,0.024,1655,1776.99,5.189,1,5926,4.501,0.07,0.963,1.072,,0
2396,K02866.01,0.99,1.291233083,0,0.007518,1.67516,0.89,0.0242,1887,2993.7,5.29,1,6384,4.419,-0.16,1.086,1.129,,0
2397,K00273.01,1,10.57375145,0,0.017524,4.7061,2.07,0.0964,844,120.25,30.3,1,5720,4.4,0.34,1.08,1.067,,0
2398,K02961.01,0.992,3.7847507,0,0.00528,1.30294,0.7,0.0494,1311,699.15,9.96,1,6017,4.326,0.14,1.206,1.126,,0
2400,K02963.01,0.999,18.2206024,0,0.012951,1.17086,1.78,0.1406,786,90.43,27.39,2,5951,4.283,0.14,1.262,1.117,,0
2402,K02964.01,0.985,47.4497134,0,0.013113,0.34208,1.61,0.2602,551,21.82,34.4,2,6007,4.353,0,1.126,1.042,,0
2403,K02717.01,1,0.929906166,0,0.009563,1.54821,1.48,0.0191,2291,6514.57,4.136,1,6039,4.169,-0.04,1.413,1.075,,0
2405,K02719.01,1,4.11585514,0,0.02144,2.61821,1.93,0.0466,895,151.55,13.28,2,4827,4.508,0.32,0.823,0.796,,0
2407,K02721.01,1,33.878639,0,0.030037,0.11483,3.52,0.2004,564,24,19.1,1,5533,4.348,0.16,1.072,0.933,,0
2408,K02791.01,0.995,27.5722144,0,0.016268,0.97237,1.94,0.1834,636,38.62,33.9,1,5912,4.397,0.16,1.09,1.079,,0
2409,K02792.01,1,2.12821621,0,0.004636,0.58726,0.7,0.0341,1668,1831.55,5.2,1,5952,4.227,0.18,1.377,1.168,,0
2415,K02868.01,1,10.65275054,0,0.024669,4.98044,2.2,0.0918,737,69.81,31.03,1,5602,4.571,-0.16,0.817,0.913,,0
2416,K02869.01,1,3.30040818,0,0.009123,0.32701,1.43,0.0471,1543,1341.9,5.732,2,6333,4.229,0.16,1.438,1.279,,0
2420,K02943.01,0.948,54.4099612,0,0.012628,0.56867,1.56,0.2768,513,16.35,44.65,1,5746,4.309,0,1.133,0.954,,0
2423,K00277.02,0.063,13.84984567,0,0.008397,0.31133,1.45,0.1133,977,214.98,14.67,2,5919,4.042,-0.2,1.585,1.009,,0
2424,K02722.01,0.98,6.12479773,0,0.011473,0.31706,1.51,0.0659,1140,399.43,8.57,5,6052,4.285,-0.12,1.202,1.015,,0
2425,K02722.02,1,11.24284815,0,0.010988,0.81171,1.44,0.0988,931,177.7,17.57,5,6052,4.285,-0.12,1.202,1.015,,0
2426,K02722.03,0.997,4.02877097,0,0.009204,1.03961,1.21,0.0498,1311,699.45,9.63,5,6052,4.285,-0.12,1.202,1.015,,0
2427,K02722.04,0.999,8.92114318,0,0.009647,1.24769,1.27,0.0847,1006,241.79,17.38,5,6052,4.285,-0.12,1.202,1.015,,0
2428,K00262.01,1,7.81285862,0,0.009941,0.98735,1.68,0.0817,1196,483.06,14.714,2,6237,4.136,0,1.543,1.187,,0
2430,K02798.01,0.992,0.916142298,0,0.008995,4.81851,0.6,0.0156,1212,507.47,5.98,1,4374,4.639,-0.34,0.614,0.6,,0
2443,K00279.01,1,28.45489091,0,0.035375,0.32991,6.08,0.1993,769,82.7,24.17,3,6206,4.159,0.22,1.573,1.305,,0
2451,K02805.01,0.999,1.877878538,0,0.006379,1.09423,0.78,0.03,1701,1977.35,5.89,1,6324,4.352,-0.28,1.115,1.017,,0
2452,K00041.03,1,35.3331932,0,0.009621,0.63393,1.55,0.2143,670,47.52,34.7,3,5788,4.122,0.1,1.474,1.05,,0
2453,K00274.01,1,15.0896415,0,0.008074,1.60067,1.42,0.1231,968,207.64,26.81,2,6063,4.061,-0.1,1.613,1.092,,0
2454,K02877.01,0.981,5.30873978,0,0.010322,1.61153,1.08,0.0598,1042,279.21,13.39,1,5914,4.483,-0.06,0.955,1.011,,0
2456,K02880.01,0.993,0.740926358,0,0.012828,5.92553,1.22,0.0153,1873,2909.21,5.561,1,5618,4.494,-0.18,0.874,0.87,,0
2461,K02729.01,1,14.8877665,0,0.016055,0.25852,1.96,0.1186,831,112.85,14.47,1,6143,4.344,-0.2,1.116,1.001,,0
2462,K02730.01,0.989,4.52158614,0,0.009333,0.88677,1.31,0.0529,1214,513.68,9.86,1,5576,4.201,0.16,1.289,0.963,,0
2464,K02732.01,1,7.03146295,0,0.008449,0.29459,1.38,0.0779,1194,480.26,9.165,4,6170,4.192,0.24,1.499,1.282,,0
2465,K02732.03,0.986,54.2811949,0,0.012667,0.4558,2.07,0.3044,604,31.45,41.4,4,6170,4.192,0.24,1.499,1.282,,0
2467,K00270.01,1,12.58229808,0,0.009854,0.42153,1.53,0.1027,917,167.41,15.223,2,5587,4.091,-0.1,1.423,0.911,,0
2473,K02883.01,1,11.95401876,0,0.029175,1.94132,2.1,0.0885,525,17.92,24.5,1,4359,4.611,-0.06,0.659,0.648,,0
2476,K02886.01,1,0.88184263,0,0.014657,2.5447,1.24,0.0171,1564,1419.46,4.71,1,5268,4.594,-0.06,0.776,0.871,,0
2477,K02675.01,1,5.448321078,0,0.021984,2.29696,2.17,0.0603,978,215.95,15.33,2,5721,4.517,0.02,0.905,0.983,,0
2481,K02678.01,1,3.833087643,0,0.024847,0.74371,2.25,0.046,1012,247.8,8.33,2,5397,4.543,-0.02,0.831,0.878,,0
2482,K00262.02,1,9.37663713,0,0.011189,1.66531,1.89,0.0922,1125,379.3,19.78,2,6237,4.136,0,1.543,1.187,,0
2486,K02736.01,1,9.33648141,0,0.033763,0.62878,2.39,0.0747,577,26.22,14.26,1,4442,4.619,-0.2,0.648,0.637,,0
2487,K02812.01,0.997,76.6139446,0,0.023228,0.11129,2.61,0.3521,466,11.12,32.6,1,6173,4.408,-0.28,1.03,0.988,,0
2490,K02816.01,1,1.289590179,0,0.015625,3.61292,1.38,0.0224,1448,1040.23,6.82,1,5467,4.578,-0.08,0.808,0.906,,0
2491,K02817.01,1,0.634003002,0,0.016444,5.99076,1.35,0.0136,1714,2030.16,5.03,1,5226,4.606,-0.16,0.75,0.84,,0
2492,K00274.02,1,22.8030252,0,0.007316,1.59187,1.29,0.1622,843,119.6,35.24,2,6063,4.061,-0.1,1.613,1.092,,0
2498,K02681.01,1,135.4978256,0,0.072673,1.317,6.01,0.4756,295,1.8,108.5,2,5307,4.572,-0.28,0.757,0.782,,0
2499,K02681.02,0.96,22.2508509,0,0.025073,10.85824,2.07,0.1426,539,20.01,65.7,2,5307,4.572,-0.28,0.757,0.782,,0
2503,K02739.01,1,10.10773789,0,0.015476,1.54105,1.98,0.0889,879,140.75,20.27,2,5480,4.26,0.16,1.174,0.915,,0
2506,K00270.02,0.797,33.67280658,0,0.011948,0.45683,1.86,0.1979,661,45.09,30.14,2,5587,4.091,-0.1,1.423,0.911,,0
2507,K02820.01,1,3.00912491,0,0.012546,2.39163,1.22,0.041,1177,452.27,10.461,1,5713,4.541,0.07,0.893,1.01,,0
2512,K02894.01,1,10.3108232,0,0.012975,0.49888,1.27,0.0917,786,90.1,14.1,1,5708,4.521,-0.02,0.893,0.967,,0
2522,K02743.01,1,11.87457664,0,0.013737,9.95897,1.32,0.0986,728,66.33,42,1,5523,4.506,0,0.88,0.907,,0
2523,K02744.01,0.987,109.6469948,0,0.030575,0.91161,4.85,0.4382,428,7.95,83.4,2,5332,4.083,0.18,1.453,0.932,,0
2524,K02745.01,0.995,15.64588656,0,0.021809,2.26608,2.18,0.1229,710,60.08,30.84,1,5896,4.518,-0.08,0.916,1.008,,0
2529,K02827.01,0.993,7.06321927,0,0.01355,2.56925,1.21,0.0656,827,110.22,18.92,1,5305,4.489,-0.26,0.818,0.753,,0
2531,K02898.01,0.999,25.384175,0,0.022465,4.58247,2.44,0.1728,649,42.01,53.84,1,6137,4.471,-0.12,0.994,1.067,,0
2532,K00275.01,0.952,15.79196594,0,0.012882,0.35927,2.4,0.1328,910,161.97,16.794,2,5758,4.072,0.3,1.704,1.251,,0
2535,K00041.01,1,12.81590421,0,0.014067,0.23998,2.26,0.109,939,183.68,12.77,3,5788,4.122,0.1,1.474,1.05,,0
2537,K02688.01,1,5.424749327,0,0.079794,38.98397,5.15,0.0504,625,36.05,39.29,1,4137,4.658,-0.22,0.591,0.58,,0
2541,K02747.01,1,6.26404774,0,0.017429,3.76794,1.55,0.0615,809,101.27,19.85,1,5032,4.511,0.08,0.817,0.789,,0
2542,K02748.01,0.933,23.1985852,0,0.013623,0.1869,2.61,0.1595,793,93.34,17.45,2,5416,3.951,0,1.756,1.004,,0
2543,K02748.02,0.992,5.77721259,0,0.011293,1.31431,2.17,0.0631,1260,596.37,13.24,2,5416,3.951,0,1.756,1.004,,0
2545,K02828.01,0.993,59.4969009,0,0.032075,2.71881,2.92,0.2769,369,4.36,79.8,2,4817,4.499,0.42,0.833,0.8,,0
2547,K00271.01,0.999,48.6303805,0,0.016784,1.21283,2.48,0.2791,590,28.6,53.32,3,6075,4.264,0.32,1.352,1.225,,0
2548,K02830.01,0.989,40.5289885,0,0.017565,0.25729,5.92,0.2866,933,178.81,28.16,1,6443,3.74,0.56,3.086,1.907,,0
2552,K02904.01,0.996,16.3583482,0,0.011577,0.01719,2.23,0.1404,959,200.1,6.24,1,6133,4.084,0.36,1.765,1.377,,0
2556,K02693.01,0.998,4.081411554,0,0.014433,0.37842,1,0.0438,755,77,6.93,3,4498,4.661,-0.08,0.635,0.698,,0
2557,K02693.02,0.988,11.41941928,0,0.014247,0.21529,0.99,0.0871,536,19.47,11.41,3,4498,4.661,-0.08,0.635,0.698,,0
2558,K02693.03,0.992,6.83440674,0,0.014584,0.69723,1.01,0.0618,636,38.68,11.99,3,4498,4.661,-0.08,0.635,0.698,,0
2560,K02751.01,0.996,24.4004378,0,0.033526,0.91763,2.47,0.1441,437,8.64,30.7,1,4583,4.606,-0.16,0.674,0.669,,0
2563,K02753.01,0.975,0.935115863,0,0.00738,1.79611,1.05,0.0193,2124,4811.82,4.362,1,5874,4.252,0.16,1.297,1.096,,0
2564,K02832.01,0.991,3.57551429,0,0.008876,1.65693,0.89,0.0431,1061,299.19,10.38,1,5213,4.434,0.14,0.917,0.832,,0
2568,K02836.01,1,2.94194296,0,0.01479,2.99216,1.22,0.0363,988,225.15,11.1,1,4901,4.544,-0.06,0.758,0.733,,0
2572,K00275.02,0.803,82.2001239,0,0.013819,0.60202,2.57,0.3988,525,17.96,59.91,2,5758,4.072,0.3,1.704,1.251,,0
2573,K02910.01,0.887,15.3626052,0,0.019326,2.40021,1.8,0.1126,608,32.23,31.05,1,5011,4.484,0.2,0.851,0.806,,0
2574,K02694.01,1,0.843379985,0,0.01815,1.05377,1.7,0.0163,1541,1329.99,3.41,2,4818,4.481,0.56,0.856,0.809,,0
2576,K00260.01,1,10.49566303,0,0.00948,0.82675,1.34,0.0958,1009,244.59,16.89,3,6214,4.238,-0.16,1.297,1.059,,0
2580,K02754.01,0.844,1.34155642,0,0.006995,2.3733,0.74,0.0234,1642,1715.26,6.089,1,5779,4.44,-0.08,0.97,0.945,,0
2582,K02756.01,0.941,0.665025941,0,0.009533,0.85107,1.11,0.0153,2174,5246.66,2.71,2,5884,4.408,0.16,1.07,1.07,,0
2585,K02837.01,1,13.32191461,0,0.011586,0.12368,2.88,0.1284,1299,672.06,10.51,1,6995,3.925,-0.12,2.274,1.584,,0
2586,K02838.01,0.996,7.69994466,0,0.007635,0.76505,0.92,0.075,969,208.61,13.38,2,5727,4.328,0,1.104,0.946,,0
2587,K02838.02,0.936,4.77466043,0,0.006682,0.74965,0.81,0.0545,1137,395.06,9.667,2,5727,4.328,0,1.104,0.946,,0
2588,K00271.02,1,29.39337161,0,0.016963,0.48118,2.5,0.1995,698,55.98,28.01,3,6075,4.264,0.32,1.352,1.225,,0
2589,K02839.01,1,2.164570593,0,0.02106,7.7069,1.27,0.0273,783,88.91,12.4,1,3941,4.713,-0.04,0.554,0.578,,0
2592,K02913.01,0.997,2.88878583,0,0.005802,0.86888,0.84,0.0415,1423,969.05,7.26,1,5696,4.247,0.44,1.331,1.139,,0
2595,K02698.01,0.95,87.9724227,0,0.026755,0.25606,3.39,0.3859,446,9.37,47.14,1,5837,4.305,0,1.159,0.988,,0
2596,K02699.01,1,0.568874717,0,0.017496,2.902,1.49,0.0128,1796,2473.19,3.675,1,5223,4.593,0.07,0.78,0.889,,0
2602,K00265.01,0.999,3.568099612,0,0.00935,0.58177,1.36,0.0473,1407,926.89,7.32,1,6007,4.232,0.08,1.334,1.107,,0
2603,K02762.01,1,132.9955503,0,0.034912,1.19696,2.51,0.4498,241,0.8,103.8,1,4523,4.636,-0.1,0.659,0.687,,0
2604,K00301.01,1,6.002548291,0,0.015656,0.06421,2.33,0.0697,1209,504.79,4.96,2,6204,4.269,0.26,1.36,1.257,,0
2605,K00301.02,1,11.44865823,0,0.008892,0.15837,1.32,0.1072,975,213.39,10.31,2,6204,4.269,0.26,1.36,1.257,,0
2606,K00302.01,1,24.85466504,0,0.027585,0.09592,7.61,0.1992,1095,339.33,14.63,2,6967,3.864,-0.02,2.527,1.7,,0
2607,K00303.01,0.995,60.92818866,0,0.024899,2.17742,2.78,0.2897,467,11.28,75.319,1,5638,4.359,-0.12,1.023,0.871,,0
2608,K00304.01,1,8.512037736,0,0.022246,7.34476,2.14,0.081,839,117.11,30.4132,2,5767,4.538,-0.06,0.881,0.979,,0
2611,K00361.01,1,3.247548814,0,0.013203,1.55681,1.41,0.0442,1181,460.67,9.54,1,5703,4.498,0.36,0.975,1.091,,0
2616,K03008.01,0.603,2.99792926,0,0.006238,0.23993,1.12,0.0425,1616,1611.51,4.85,1,5888,4.061,0.14,1.645,1.136,,0
2624,K00285.01,1,13.74883059,0,0.019908,0.24298,3.63,0.1174,975,213.84,13.44,3,5862,4.05,0.16,1.67,1.142,,0
2627,K00305.01,1,4.603575293,0,0.018677,2.89884,1.51,0.0503,810,101.65,14.81,1,4783,4.602,0.18,0.741,0.805,,0
2628,K00306.01,1,24.30784323,0,0.023893,9.3691,2.14,0.1594,532,18.87,66.4,1,5313,4.571,0.12,0.82,0.913,,0
2629,K00307.01,1,19.67409703,0,0.01578,0.27301,1.78,0.144,711,60.37,17.74,2,6023,4.423,-0.08,1.031,1.027,,0
2630,K00046.01,1,3.487688776,0,0.032422,0.57862,5.64,0.0461,1445,1033.07,7.19235,2,5576,4.065,0.3,1.593,1.074,,0
2631,K00365.01,0.755,81.737872,0,0.022652,2.4586,2.16,0.3539,385,5.2,95.4,2,5559,4.502,-0.1,0.873,0.882,,0
2635,K00369.01,1,5.88527364,0,0.010194,3.3725,1.59,0.0653,1253,583.47,18.35,2,6070,4.157,-0.08,1.431,1.072,,0
2638,K03015.01,0.939,3.61460332,0,0.006019,0.92877,0.9,0.0461,1397,900.38,8.624,1,5799,4.161,0,1.375,0.999,,0
2639,K00282.02,0.999,8.45744892,0,0.008247,1.36334,1.02,0.0799,982,220.05,17.27,3,5903,4.304,-0.16,1.137,0.95,,0
2644,K03093.01,0.996,29.6099055,0,0.014184,0.00937,1.74,0.1861,629,37.12,7.57,1,5812,4.329,0,1.122,0.977,,0
2646,K00307.02,1,5.21104597,0,0.010461,0.22502,1.18,0.0594,1107,354.82,6.86,2,6023,4.423,-0.08,1.031,1.027,,0
2650,K00312.01,1,11.57890926,0,0.014458,4.1443,2.06,0.1062,951,193.48,30.85,2,6156,4.284,0.14,1.303,1.193,,0
2651,K00369.02,1,10.10463142,0,0.010177,3.71209,1.59,0.0937,1046,283.38,27.16,2,6070,4.157,-0.08,1.431,1.072,,0
2652,K00370.01,0.999,42.88247951,0,0.018777,0.32522,3.61,0.2578,709,59.6,31.62,2,6143,4.039,0.12,1.763,1.24,,0
2653,K00063.01,0.999,9.43414171,0,0.059248,2.725,5.73,0.0858,791,92.39,23.4,1,5578,4.518,0.04,0.886,0.943,,0
2654,K00370.02,0.989,22.95062278,0,0.011297,0.67836,2.17,0.1699,873,137.23,26.6,2,6143,4.039,0.12,1.763,1.24,,0
2656,K00372.01,0.006,125.6291479,0,0.082594,1.29955,10.02,0.4865,388,5.35,102.7,1,5819,4.334,-0.02,1.111,0.972,,0
2662,K03097.01,0.983,11.9216035,0,0.007395,0.04831,0.87,0.1049,851,123.89,7.13,3,6006,4.403,0.07,1.082,1.081,,0
2663,K03097.02,0.982,6.80257947,0,0.006153,0.06403,0.73,0.0721,1026,262.26,5.39,3,6006,4.403,0.07,1.082,1.081,,0
2664,K03097.03,1,8.70312154,0,0.006066,0.07354,0.72,0.085,945,188.7,6.65,3,6006,4.403,0.07,1.082,1.081,,0
2667,K00285.02,0.976,26.723169,0,0.012689,0.38065,2.31,0.1829,781,88.1,24.3117,3,5862,4.05,0.16,1.67,1.142,,0
2668,K00312.02,0.998,16.39926461,0,0.013613,3.56111,1.94,0.134,847,121.53,36.99,2,6156,4.284,0.14,1.303,1.193,,0
2669,K00313.01,1,18.73577127,0,0.024162,1.60704,2.1,0.1289,568,24.66,31,2,5188,4.547,-0.04,0.795,0.814,,0
2670,K00313.02,1,8.43639829,0,0.017275,1.42401,1.5,0.0757,742,71.51,17.5,2,5188,4.547,-0.04,0.795,0.814,,0
2671,K00314.01,1,13.78109471,0,0.025926,6.11908,1.42,0.0896,402,6.17,39.5,3,3846,4.738,-0.24,0.503,0.505,,0
2672,K00314.02,1,23.08902241,0,0.022578,36.24543,1.24,0.1264,338,3.1,100.7,3,3846,4.738,-0.24,0.503,0.505,,0
2673,K00046.02,0.917,6.02977241,0,0.006767,0.66776,1.18,0.0665,1204,496.46,10.87,2,5576,4.065,0.3,1.593,1.074,,0
2675,K00374.01,0.992,172.7046083,0,0.023415,1.06872,2.85,0.5886,355,3.77,119,1,5851,4.302,-0.22,1.116,0.91,,0
2679,K00377.01,0,19.27082584,0,0.074186,2.75959,7.74,0.1423,661,45.05,37.84,3,5779,4.491,0.12,0.956,1.034,,0
2681,K03025.01,0.958,13.1829329,0,0.020402,2.54545,1.84,0.1066,661,45.19,28.6,1,5382,4.571,0.1,0.827,0.928,,0
2682,K03026.01,0.998,3.51575492,0,0.013745,11.69115,1.35,0.0426,1033,269.57,19.69,1,5094,4.45,0.26,0.901,0.833,,0
2683,K00282.03,0.894,87.5177787,0,0.014911,0.73311,1.85,0.3794,451,9.76,66.7,3,5903,4.304,-0.16,1.137,0.95,,0
2685,K03101.01,0.998,14.2563272,0,0.015463,0.12299,1.73,0.1187,797,95.22,10.97,1,6140,4.455,-0.04,1.027,1.094,,0
2688,K00314.03,0.999,10.31282204,0,0.010729,10.93896,0.59,0.0739,443,9.07,39.47,3,3846,4.738,-0.24,0.503,0.505,,0
2690,K00316.01,1,15.77111067,0,0.021029,1.09537,2.62,0.1242,752,75.61,24.33,3,5620,4.333,0.34,1.143,1.025,,0
2691,K00316.02,1,157.0659976,0,0.021105,2.62563,2.63,0.5749,350,3.53,150.72,3,5620,4.333,0.34,1.143,1.025,,0
2693,K00377.02,,38.90787517,0,0.076413,2.00529,7.98,0.2273,523,17.66,54.34,3,5779,4.491,0.12,0.956,1.034,,0
2695,K00377.03,,1.59295975,0,0.014209,1.95342,1.48,0.027,1517,1251.43,6.399,3,5779,4.491,0.12,0.956,1.034,,0
2705,K03109.01,0.989,10.6761592,0,0.011449,0.74405,1.79,0.1059,1049,285.79,16.49,1,6460,4.267,0.4,1.434,1.388,,0
2706,K03110.01,0.972,4.48494315,0,0.010746,1.63772,1.23,0.055,1199,488.22,12.03,1,6217,4.437,-0.08,1.051,1.1,,0
2708,K00317.01,0.999,22.20809549,0,0.019714,0.50398,3.02,0.1699,803,98.36,23.5971,2,6336,4.266,0.34,1.403,1.324,,0
2709,K00318.01,0.987,38.5833679,0,0.040669,0.02329,8.56,0.2551,761,79.08,12.24,1,6273,4.04,0.44,1.927,1.486,,0
2713,K00321.01,1,2.426304127,0,0.013272,0.45332,1.41,0.0359,1302,679.12,5.21,2,5678,4.484,0.26,0.97,1.043,,0
2718,K00392.01,1,33.4160553,0,0.019214,0.02384,2.98,0.2102,689,53.18,11.21,2,6007,4.178,0.07,1.42,1.108,,0
2719,K00392.02,0.993,12.6119685,0,0.008559,0.15315,1.33,0.1098,953,194.9,10.88,2,6007,4.178,0.07,1.42,1.108,,0
2721,K03032.01,0.973,0.636424848,0,0.013529,5.77265,1.31,0.0144,1846,2754.93,4.981,1,5343,4.538,0.44,0.885,0.988,,0
2726,K03113.01,1,2.46050095,0,0.014909,3.3716,1.03,0.0304,969,208.54,10.26,1,4811,4.626,-0.58,0.634,0.62,,0
2728,K03115.01,0.998,5.8660127,0,0.012764,0.49703,1.45,0.0648,1064,302.77,9.67,1,6020,4.427,0.02,1.04,1.051,,0
2729,K03116.01,0.98,23.9107056,0,0.015991,1.32201,1.91,0.1696,709,59.76,34.2,1,6338,4.418,-0.1,1.091,1.137,,0
2731,K00321.02,0.996,4.62334491,0,0.007238,1.14429,0.77,0.0552,1050,287.25,10.89,2,5678,4.484,0.26,0.97,1.043,,0
2733,K00323.01,1,5.83599485,0,0.021244,5.84588,1.92,0.0606,884,144.5,21.91,1,5423,4.542,-0.06,0.828,0.872,,0
2739,K00384.01,1,5.0800579,0,0.014349,0.15353,3.95,0.0641,1673,1851.94,5.94,1,6049,3.769,-0.04,2.52,1.359,,0
